!------------------------------------------------------------------------------
! HMS-100 sectioned forward coefficients 			   15-OCT-1998
! QUADS to 7th order
! DIPOLE: Part 0 to 7th order, Parts 1 and 2 to 6th order (COSY LIMITIATION)
! FRMODE=3
!------------------------------------------------------------------------------
NAME: Q1
PART: 0
OFFSET:        2.1607500000000002 (in meters)
LENGTH:        0.0000000000000000 (canonical length in meters)
  0.1031176E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000024
  0.0000000E+00 0.1031176E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100024
  0.0000000E+00 0.0000000E+00 0.1031176E-05 0.0000000E+00 0.0000000E+00 0010024
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1031176E-05 0.0000000E+00 0001024
  0.0000000E+00 0.5923446E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000015
 -0.1374902E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100015
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5923446E-04 0.0000000E+00 0010015
  0.0000000E+00 0.0000000E+00-0.1374902E-05 0.0000000E+00 0.0000000E+00 0001015
 -0.3290803E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000006
  0.0000000E+00-0.3290803E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100006
  0.0000000E+00 0.0000000E+00 0.3290803E-04 0.0000000E+00 0.0000000E+00 0010006
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3290803E-04 0.0000000E+00 0001006
 ------------------------------------------------------------------------------
NAME: Q1
PART: 1
OFFSET:        2.1607500000000002 (in meters)
LENGTH:        0.0000000000000000 (canonical length in meters)
  0.9942534    -0.1629547E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000000
  0.7861514E-04  1.005780     0.0000000E+00 0.0000000E+00 0.0000000E+00 0100000
  0.0000000E+00 0.0000000E+00  1.005803    -0.1675004E-02 0.0000000E+00 0010000
  0.0000000E+00 0.0000000E+00-0.7932032E-04 0.9942307     0.0000000E+00 0001000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00  1.000000     0000100
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.8159420E-06 2000000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5751617E-05 1100000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7866684E-07 0200000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.8363558E-06 0020000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5797567E-05 0011000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7926858E-07 0002000
  0.5718693E-04 0.3261490E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000010
 -0.7826657E-06-0.5784603E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100010
  0.0000000E+00 0.0000000E+00-0.5831342E-04 0.3347776E-04 0.0000000E+00 0010010
  0.0000000E+00 0.0000000E+00 0.7967696E-06 0.5763853E-04 0.0000000E+00 0001010
 -0.1629547E-03 -2.855674     0.0000000E+00 0.0000000E+00 0.0000000E+00 1000001
  0.1005780    -0.2257967E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100001
  0.0000000E+00 0.0000000E+00-0.1675004E-03  2.888846     0.0000000E+00 0010001
  0.0000000E+00 0.0000000E+00 0.9942307E-01-0.2278221E-03 0.0000000E+00 0001001
  0.2313702E-05 0.2890283E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000000
 -0.9783271E-09-0.7020884E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100000
 -0.3182324E-10-0.2038075E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200000
  0.3937296E-10 0.5840506E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300000
  0.0000000E+00 0.0000000E+00-0.7257260E-05 0.8883335E-05 0.0000000E+00 2010000
  0.0000000E+00 0.0000000E+00-0.7736770E-08-0.1419887E-04 0.0000000E+00 1110000
  0.0000000E+00 0.0000000E+00 0.5806945E-08-0.3634831E-08 0.0000000E+00 0210000
  0.7100275E-05 0.8967469E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020000
  0.2273857E-08-0.7181881E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120000
  0.0000000E+00 0.0000000E+00-0.2476659E-05 0.3063523E-05 0.0000000E+00 0030000
  0.0000000E+00 0.0000000E+00 0.2277858E-08 0.7173059E-05 0.0000000E+00 2001000
  0.0000000E+00 0.0000000E+00-0.1161509E-07 0.7157348E-08 0.0000000E+00 1101000
  0.0000000E+00 0.0000000E+00 0.3693152E-10 0.2304149E-10 0.0000000E+00 0201000
 -0.7518939E-08 0.1451285E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011000
  0.1145941E-07 0.7059880E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111000
  0.0000000E+00 0.0000000E+00-0.1078294E-08 0.7343774E-05 0.0000000E+00 0021000
 -0.5751422E-08-0.3703903E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002000
 -0.4054360E-10 0.3194802E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0102000
  0.0000000E+00 0.0000000E+00-0.2305067E-10-0.1996823E-08 0.0000000E+00 0012000
  0.0000000E+00 0.0000000E+00-0.4006620E-10-0.5711769E-08 0.0000000E+00 0003000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1621812E-07 2000010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5728548E-07 1100010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7836997E-09 0200010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1683055E-07 0020010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5820442E-07 0011010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7957345E-09 0002010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1327711E-09 2000001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1638965E-06 1100001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5057964E-04 0200001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1402819E-09 0020001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1665340E-06 0011001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4942473E-04 0002001
 -0.5690906E-06-0.4883349E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000020
  0.7791999E-08 0.5789381E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100020
  0.0000000E+00 0.0000000E+00 0.5859884E-06-0.5030879E-06 0.0000000E+00 0010020
  0.0000000E+00 0.0000000E+00-0.8003565E-08-0.5758251E-06 0.0000000E+00 0001020
  0.3261490E-05 0.2839248E-01 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000011
 -0.5784603E-05 0.4505923E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100011
  0.0000000E+00 0.0000000E+00 0.3347776E-05-0.2905595E-01 0.0000000E+00 0010011
  0.0000000E+00 0.0000000E+00 0.5763853E-05 0.4566686E-05 0.0000000E+00 0001011
 -0.1427837     0.2340175E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000002
 -0.1128984E-04-0.1444390     0.0000000E+00 0.0000000E+00 0.0000000E+00 0100002
  0.0000000E+00 0.0000000E+00 0.1444423    -0.2405456E-03 0.0000000E+00 0010002
  0.0000000E+00 0.0000000E+00-0.1139111E-04 0.1427804     0.0000000E+00 0001002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7076810E-09 4000000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2288404E-08 3100000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1760218E-11 2200000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2835035E-11 1300000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4461465E-08 2020000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7016513E-08 1120000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3106235E-11 0220000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7818825E-09 0040000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7330507E-08 2011000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2174602E-10 1111000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1432651E-10 0211000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2503722E-08 0031000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3153290E-11 2002000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1452762E-10 1102000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1891337E-11 0022000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2931213E-11 0013000
 -0.2235555E-07-0.5695224E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000010
  0.1963785E-10 0.6863125E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100010
  0.5857122E-12 0.4077793E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200010
 -0.3902499E-12-0.5904714E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300010
  0.0000000E+00 0.0000000E+00 0.7332336E-07-0.1772750E-06 0.0000000E+00 2010010
  0.0000000E+00 0.0000000E+00 0.1546605E-09 0.1403161E-06 0.0000000E+00 1110010
  0.0000000E+00 0.0000000E+00-0.5832604E-10 0.7279765E-10 0.0000000E+00 0210010
 -0.7018393E-07-0.1797033E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020010
 -0.4487997E-10 0.7180257E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120010
  0.0000000E+00 0.0000000E+00 0.2561573E-07-0.6218201E-07 0.0000000E+00 0030010
  0.0000000E+00 0.0000000E+00-0.4613322E-10-0.7162687E-07 0.0000000E+00 2001010
  0.0000000E+00 0.0000000E+00 0.1168948E-09-0.1422097E-09 0.0000000E+00 1101010
  0.0000000E+00 0.0000000E+00-0.3510296E-12-0.5279657E-12 0.0000000E+00 0201010
  0.1504271E-09-0.1465954E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011010
 -0.1137816E-09-0.1420877E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111010
  0.0000000E+00 0.0000000E+00 0.2150365E-10-0.7508972E-07 0.0000000E+00 0021010
  0.5721592E-10 0.7395210E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002010
  0.4232627E-12-0.5717240E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0102010
  0.0000000E+00 0.0000000E+00 0.5117691E-12 0.3992239E-10 0.0000000E+00 0012010
  0.0000000E+00 0.0000000E+00 0.4041135E-12 0.5647245E-10 0.0000000E+00 0003010
  0.2890283E-06-0.6645378E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000001
 -0.7020884E-06 0.1685098E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100001
 -0.2038075E-09-0.4333076E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200001
  0.5840506E-09-0.4557077E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300001
  0.0000000E+00 0.0000000E+00 0.8883335E-06-0.2084415E-04 0.0000000E+00 2010001
  0.0000000E+00 0.0000000E+00-0.1419887E-05-0.2214520E-07 0.0000000E+00 1110001
  0.0000000E+00 0.0000000E+00-0.3634831E-09 0.1477847E-05 0.0000000E+00 0210001
  0.8967469E-06-0.2039325E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020001
 -0.7181881E-06-0.1139772E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120001
  0.0000000E+00 0.0000000E+00 0.3063523E-06-0.7113397E-05 0.0000000E+00 0030001
  0.0000000E+00 0.0000000E+00 0.7173059E-06 0.1116902E-07 0.0000000E+00 2001001
  0.0000000E+00 0.0000000E+00 0.7157348E-09-0.2888968E-05 0.0000000E+00 1101001
  0.0000000E+00 0.0000000E+00 0.2304149E-11-0.2349492E-09 0.0000000E+00 0201001
  0.1451285E-05 0.2167105E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011001
  0.7059880E-09 0.2855867E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111001
  0.0000000E+00 0.0000000E+00 0.7343774E-06-0.1752979E-07 0.0000000E+00 0021001
 -0.3703903E-09-0.1394890E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002001
  0.3194802E-11-0.2229679E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0102001
  0.0000000E+00 0.0000000E+00-0.1996823E-09 0.4283348E-05 0.0000000E+00 0012001
  0.0000000E+00 0.0000000E+00-0.5711769E-09-0.4528787E-09 0.0000000E+00 0003001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2417678E-09 2000020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5705435E-09 1100020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7807509E-11 0200020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2540166E-09 0020020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5843264E-09 0011020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7988031E-11 0002020
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5314750E-11 2000011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3289767E-08 1100011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5818036E-08 0200011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5607538E-11 0020011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3318807E-08 0011011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5730600E-08 0002011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2326727E-06 2000002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1436089E-03 1100002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1135509E-07 0200002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2419414E-06 0020002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1436090E-03 0011002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1132539E-07 0002002
  0.5663243E-08 0.6495164E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000030
 -0.7757539E-10-0.5794025E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100030
  0.0000000E+00 0.0000000E+00-0.5888553E-08 0.6724355E-08 0.0000000E+00 0010030
  0.0000000E+00 0.0000000E+00 0.8039638E-10 0.5752508E-08 0.0000000E+00 0001030
 -0.4883349E-07-0.2822903E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000021
  0.5789381E-07-0.6743925E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100021
  0.0000000E+00 0.0000000E+00-0.5030879E-07 0.2922425E-03 0.0000000E+00 0010021
  0.0000000E+00 0.0000000E+00-0.5758251E-07-0.6865453E-07 0.0000000E+00 0001021
  0.1419624E-02-0.7023966E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000012
  0.2252962E-06 0.1452697E-02 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100012
  0.0000000E+00 0.0000000E+00-0.1452797E-02 0.7213161E-05 0.0000000E+00 0010012
  0.0000000E+00 0.0000000E+00 0.2283343E-06-0.1419527E-02 0.0000000E+00 0001012
  0.7800583E-05 0.1367001     0.0000000E+00 0.0000000E+00 0.0000000E+00 1000003
 -0.4814632E-02 0.1080881E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100003
  0.0000000E+00 0.0000000E+00-0.8018185E-05 0.1382880     0.0000000E+00 0010003
  0.0000000E+00 0.0000000E+00 0.4759347E-02-0.1090577E-04 0.0000000E+00 0001003
  0.2608097E-10-0.4238254E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 5000000
  0.1854156E-11-0.8309564E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 4100000
 -0.8086434E-12 0.6537848E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 3200000
  0.0000000E+00-0.6324413E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 2300000
  0.0000000E+00 0.0000000E+00 0.3867560E-10-0.2093452E-08 0.0000000E+00 4010000
  0.0000000E+00 0.0000000E+00 0.1164222E-10-0.1929267E-09 0.0000000E+00 3110000
  0.0000000E+00 0.0000000E+00-0.4219986E-11 0.2364648E-11 0.0000000E+00 2210000
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1851689E-11 0.0000000E+00 1310000
  0.9718813E-10-0.4205060E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 3020000
  0.1551362E-11-0.4031353E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 2120000
  0.2647985E-11 0.1209739E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1220000
  0.0000000E+00-0.8254449E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0320000
  0.0000000E+00 0.0000000E+00 0.9512187E-10-0.4483315E-08 0.0000000E+00 2030000
  0.0000000E+00 0.0000000E+00 0.1224254E-10-0.1953157E-09 0.0000000E+00 1130000
  0.0000000E+00 0.0000000E+00-0.3385688E-11 0.6715324E-11 0.0000000E+00 0230000
  0.4915193E-10-0.2251750E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1040000
 -0.2663612E-11 0.1407934E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0140000
  0.0000000E+00 0.0000000E+00 0.2992350E-10-0.5644931E-09 0.0000000E+00 0050000
  0.0000000E+00 0.0000000E+00-0.2592105E-11 0.1371061E-10 0.0000000E+00 4001000
  0.0000000E+00 0.0000000E+00 0.6601818E-11-0.8630367E-11 0.0000000E+00 3101000
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2726395E-11 0.0000000E+00 2201000
  0.1096804E-10-0.1563118E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 3011000
 -0.8282815E-11-0.2462892E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 2111000
  0.0000000E+00 0.8861442E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1211000
  0.0000000E+00 0.0000000E+00 0.1440294E-11-0.3801309E-09 0.0000000E+00 2021000
  0.0000000E+00 0.0000000E+00 0.9625533E-11-0.2710824E-10 0.0000000E+00 1121000
  0.0000000E+00 0.0000000E+00 0.1068132E-13 0.2651307E-11 0.0000000E+00 0221000
  0.1155552E-10-0.1917007E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1031000
 -0.6505305E-11-0.8611073E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0131000
  0.0000000E+00 0.0000000E+00 0.2279197E-11-0.9345321E-10 0.0000000E+00 0041000
  0.3192285E-11 0.6777820E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 3002000
  0.1127104E-13-0.2722212E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 2102000
  0.0000000E+00 0.0000000E+00-0.2780825E-11 0.1168924E-10 0.0000000E+00 2012000
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.9037802E-11 0.0000000E+00 1112000
  0.4787586E-11 0.3571779E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1022000
  0.1012624E-13 0.2625959E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0122000
  0.0000000E+00 0.0000000E+00 0.9740034E-12 0.0000000E+00 0.0000000E+00 0032000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7909644E-11 0.0000000E+00 2003000
  0.0000000E+00 0.1718915E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1013000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.6253752E-11 0.0000000E+00 0023000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1380077E-10 4000010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2185814E-10 3100010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3512319E-13 2200010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2788017E-13 1300010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.8919562E-10 2020010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.6845606E-10 1120010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.6129150E-13 0220010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1602745E-10 0040010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7473580E-10 2011010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4348302E-12 1111010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1421635E-12 0211010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2616608E-10 0031010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.6383658E-13 2002010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1461857E-12 1102010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3792357E-13 0022010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2980369E-13 0013010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4709851E-12 4000001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2918429E-09 3100001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7061461E-09 2200001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1230389E-12 1300001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1220407E-10 0400001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2949253E-11 2020001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.9054784E-09 1120001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7223384E-09 0220001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5131413E-12 0040001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.8796420E-09 2011001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4797553E-10 1111001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4329108E-12 0211001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3033547E-09 0031001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7131681E-09 2002001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4200748E-12 1102001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2499335E-10 0202001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7301407E-09 0022001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1152646E-12 0013001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1278190E-10 0004001
  0.2159023E-09 0.8417020E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000020
 -0.2928267E-12-0.6707178E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100020
  0.0000000E+00-0.6128757E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200020
  0.0000000E+00 0.5968839E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300020
  0.0000000E+00 0.0000000E+00-0.7405690E-09 0.2652916E-08 0.0000000E+00 2010020
  0.0000000E+00 0.0000000E+00-0.2324469E-11-0.1385924E-08 0.0000000E+00 1110020
  0.0000000E+00 0.0000000E+00 0.5857194E-12-0.1091123E-11 0.0000000E+00 0210020
  0.6934832E-09 0.2701001E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020020
  0.6670219E-12-0.7175581E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120020
  0.0000000E+00 0.0000000E+00-0.2648257E-09 0.9464749E-09 0.0000000E+00 0030020
  0.0000000E+00 0.0000000E+00 0.6977536E-12 0.7149371E-09 0.0000000E+00 2001020
  0.0000000E+00 0.0000000E+00-0.1176213E-11 0.2125977E-11 0.0000000E+00 1101020
 -0.2251311E-11 0.1480107E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011020
  0.1129523E-11 0.2137543E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111020
  0.0000000E+00 0.0000000E+00-0.3244773E-12 0.7676079E-09 0.0000000E+00 0021020
 -0.5690747E-12-0.1109624E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002020
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5976764E-12 0.0000000E+00 0012020
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5582646E-12 0.0000000E+00 0003020
 -0.5695224E-08 0.1306634E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000011
  0.6863125E-08-0.5059405E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100011
  0.4077793E-11 0.4357824E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200011
 -0.5904714E-11 0.9128379E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300011
  0.0000000E+00 0.0000000E+00-0.1772750E-07 0.4190395E-06 0.0000000E+00 2010011
  0.0000000E+00 0.0000000E+00 0.1403161E-07 0.6648213E-09 0.0000000E+00 1110011
  0.0000000E+00 0.0000000E+00 0.7279765E-11-0.1519879E-07 0.0000000E+00 0210011
 -0.1797033E-07 0.4055132E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020011
  0.7180257E-08 0.3407136E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120011
  0.0000000E+00 0.0000000E+00-0.6218201E-08 0.1447064E-06 0.0000000E+00 0030011
  0.0000000E+00 0.0000000E+00-0.7162687E-08-0.3362589E-09 0.0000000E+00 2001011
  0.0000000E+00 0.0000000E+00-0.1422097E-10 0.2905984E-07 0.0000000E+00 1101011
  0.0000000E+00 0.0000000E+00-0.5279657E-13 0.4759825E-11 0.0000000E+00 0201011
 -0.1465954E-07-0.6495888E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011011
 -0.1420877E-10-0.2839805E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111011
  0.0000000E+00 0.0000000E+00-0.7508972E-08 0.5255227E-09 0.0000000E+00 0021011
